"","ID","Gene Symbol","ENTREZ_GENE_ID"
"637","201109_s_at","THBS1","7057"
"638","201110_s_at","THBS1","7057"
"639","201111_at","CSE1L","1434"
"640","201112_s_at","CSE1L","1434"
"641","201113_at","TUFM","7284"
"642","201114_x_at","PSMA7","5688"
"643","201115_at","POLD2","5425"
"644","201116_s_at","CPE","1363"
"645","201117_s_at","CPE","1363"
"646","201118_at","PGD","5226"
"647","201119_s_at","COX8A","1351"
"648","201120_s_at","PGRMC1","10857"
"649","201121_s_at","PGRMC1","10857"
"650","201122_x_at","EIF5A","1984"
"651","201123_s_at","EIF5A","1984"
"652","201124_at","ITGB5","3693"
"653","201125_s_at","ITGB5","3693"
"654","201126_s_at","MGAT1","4245"
"655","201127_s_at","ACLY","47"
"656","201128_s_at","ACLY","47"
"657","201129_at","SRSF7","6432"
"658","201130_s_at","CDH1","999"
"659","201131_s_at","CDH1","999"
"660","201132_at","HNRNPH2 /// RPL36A-HNRNPH2","3188 /// 100529097"
"661","201133_s_at","PJA2","9867"
"662","201134_x_at","COX7C","1350"
"663","201135_at","ECHS1","1892"
"664","201136_at","PLP2","5355"
"665","201137_s_at","HLA-DPB1","3115"
"666","201138_s_at","SSB","6741"
"667","201139_s_at","SSB","6741"
"668","201140_s_at","RAB5C","5878"
"669","201141_at","GPNMB","10457"
"670","201142_at","EIF2S1","1965"
"671","201143_s_at","EIF2S1","1965"
"672","201144_s_at","EIF2S1","1965"
"673","201145_at","HAX1","10456"
"674","201146_at","NFE2L2","4780"
"675","201147_s_at","TIMP3","7078"
"676","201148_s_at","TIMP3","7078"
"677","201149_s_at","TIMP3","7078"
"678","201150_s_at","TIMP3","7078"
"679","201151_s_at","MBNL1","4154"
"680","201152_s_at","MBNL1","4154"
"681","201153_s_at","MBNL1","4154"
"682","201154_x_at","RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C","6124 /// 595097 /// 595098 /// 595099 /// 595100"
"683","201155_s_at","MFN2","9927"
"684","201156_s_at","RAB5C","5878"
"685","201157_s_at","NMT1","4836"
"686","201158_at","NMT1","4836"
"687","201159_s_at","NMT1","4836"
"688","201160_s_at","YBX3","8531"
"689","201161_s_at","YBX3","8531"
"690","201162_at","IGFBP7","3490"
"691","201163_s_at","IGFBP7","3490"
"692","201164_s_at","PUM1","9698"
"693","201165_s_at","PUM1","9698"
"694","201166_s_at","PUM1","9698"
"695","201167_x_at","ARHGDIA","396"
"696","201168_x_at","ARHGDIA","396"
"697","201169_s_at","BHLHE40","8553"
"698","201170_s_at","BHLHE40","8553"
"699","201171_at","ATP6V0E1","8992"
"700","201172_x_at","ATP6V0E1","8992"
"701","201173_x_at","NUDC","10726"
"702","201174_s_at","TERF2IP","54386"
"703","201175_at","TMX2","51075"
"704","201176_s_at","ARCN1","372"
"705","201177_s_at","UBA2","10054"
"706","201178_at","FBXO7","25793"
"707","201179_s_at","GNAI3","2773"
"708","201180_s_at","GNAI3","2773"
"709","201181_at","GNAI3","2773"
"710","201182_s_at","CHD4","1108"
"711","201183_s_at","CHD4","1108"
"712","201184_s_at","CHD4","1108"
"713","201185_at","HTRA1","5654"
"714","201186_at","LRPAP1","4043"
"715","201187_s_at","ITPR3","3710"
"716","201188_s_at","ITPR3","3710"
"717","201189_s_at","ITPR3","3710"
"718","201190_s_at","PITPNA","5306"
"719","201191_at","PITPNA","5306"
"720","201192_s_at","PITPNA","5306"
"721","201193_at","IDH1","3417"
"722","201194_at","SEPW1","6415"
"723","201195_s_at","SLC7A5","8140"
"724","201196_s_at","AMD1","262"
"725","201197_at","AMD1","262"
"726","201198_s_at","PSMD1","5707"
"727","201199_s_at","PSMD1","5707"
"728","201200_at","CREG1","8804"
"729","201201_at","CSTB","1476"
"730","201202_at","PCNA","5111"
"731","201203_s_at","RRBP1","6238"
"732","201204_s_at","RRBP1","6238"
"733","201205_at",NA,NA
"734","201206_s_at","RRBP1","6238"
"735","201207_at","TNFAIP1","7126"
"736","201208_s_at","TNFAIP1","7126"
"737","201209_at","HDAC1","3065"
"738","201210_at","DDX3X","1654"
"739","201211_s_at","DDX3X","1654"
"740","201212_at","LGMN","5641"
"741","201213_at","PPP1R7","5510"
"742","201214_s_at","PPP1R7","5510"
"743","201215_at","PLS3","5358"
"744","201216_at","ERP29","10961"
"745","201217_x_at","RNU86 /// RPL3 /// SNORD83B","6122 /// 116936 /// 116938"
"746","201218_at","CTBP2","1488"
"747","201219_at","CTBP2","1488"
"748","201220_x_at","CTBP2","1488"
"749","201221_s_at","SNRNP70","6625"
"750","201222_s_at","RAD23B","5887"
"751","201223_s_at","RAD23B","5887"
"752","201224_s_at","SRRM1","10250"
"753","201225_s_at","SRRM1","10250"
"754","201226_at","NDUFB8","4714"
"755","201227_s_at","NDUFB8","4714"
"756","201228_s_at","ARIH2","10425"
"757","201229_s_at","ARIH2","10425"
"758","201230_s_at","ARIH2","10425"
"759","201231_s_at","ENO1","2023"
"760","201232_s_at","PSMD13","5719"
"761","201233_at","PSMD13","5719"
"762","201234_at","ILK","3611"
"763","201235_s_at","BTG2","7832"
"764","201236_s_at","BTG2","7832"
"765","201237_at","CAPZA2","830"
"766","201238_s_at","CAPZA2","830"
"767","201239_s_at","SPCS2","9789"
"768","201240_s_at","SPCS2","9789"
"769","201241_at","DDX1","1653"
"770","201242_s_at","ATP1B1","481"
"771","201243_s_at","ATP1B1","481"
"772","201244_s_at","RAF1","5894"
"773","201245_s_at","LOC101927673 /// OTUB1","55611 /// 101927673"
"774","201246_s_at","LOC101927673 /// OTUB1","55611 /// 101927673"
"775","201247_at","SREBF2","6721"
"776","201248_s_at","SREBF2","6721"
"777","201249_at","SLC2A1","6513"
"778","201250_s_at","SLC2A1","6513"
"779","201251_at","PKM","5315"
"780","201252_at","PSMC4","5704"
"781","201253_s_at","CDIPT","10423"
"782","201254_x_at","RPS6","6194"
"783","201255_x_at","BAG6","7917"
"784","201256_at","COX7A2L","9167"
"785","201257_x_at","RPS3A /// SNORD73A","6189 /// 8944"
"786","201258_at","RPS16","6217"
"787","201259_s_at","SYPL1","6856"
"788","201260_s_at","SYPL1","6856"
"789","201261_x_at","BGN","633"
"790","201262_s_at","BGN","633"
"791","201263_at","TARS","6897"
"792","201264_at","COPE","11316"
"793","201265_at",NA,NA
"794","201266_at","TXNRD1","7296"
"795","201267_s_at","PSMC3","5702"
"796","201268_at","NME1-NME2 /// NME2","4831 /// 654364"
"797","201269_s_at","NUDCD3","23386"
"798","201270_x_at","NUDCD3","23386"
"799","201271_s_at","RALY","22913"
"800","201272_at","AKR1B1","231"
"801","201273_s_at","SRP9","6726"
"802","201274_at","PSMA5","5686"
"803","201275_at","FDPS","2224"
"804","201276_at","RAB5B","5869"
"805","201277_s_at","HNRNPAB","3182"
"806","201278_at","DAB2 /// LOC101926921","1601 /// 101926921"
"807","201279_s_at","DAB2 /// LOC101926921","1601 /// 101926921"
"808","201280_s_at","DAB2 /// LOC101926921","1601 /// 101926921"
"809","201281_at","ADRM1","11047"
"810","201282_at","OGDH","4967"
"811","201283_s_at","TRAK1","22906"
"812","201284_s_at","APEH","327"
"813","201285_at","MKRN1","23608"
"814","201286_at","SDC1","6382"
"815","201287_s_at","SDC1","6382"
"816","201288_at","ARHGDIB","397"
"817","201289_at","CYR61","3491"
"818","201290_at","SEC11A","23478"
"819","201291_s_at","TOP2A","7153"
"820","201292_at","TOP2A","7153"
"821","201293_x_at","LOC101060363 /// PPIA","5478 /// 101060363"
"822","201294_s_at","WSB1","26118"
"823","201295_s_at","WSB1","26118"
"824","201296_s_at","WSB1","26118"
"825","201297_s_at","MOB1A","55233"
"826","201298_s_at","MOB1A","55233"
"827","201299_s_at","MOB1A","55233"
"828","201300_s_at","PRNP","5621"
"829","201301_s_at","ANXA4","307"
"830","201302_at","ANXA4","307"
"831","201303_at","EIF4A3","9775"
"832","201304_at","NDUFA5","4698"
"833","201305_x_at","ANP32B","10541"
"834","201306_s_at","ANP32B","10541"
"835","201307_at","SEPT11","55752"
"836","201308_s_at","SEPT11","55752"
"837","201309_x_at","NREP","9315"
"838","201310_s_at","NREP","9315"
"839","201311_s_at","SH3BGRL","6451"
"840","201312_s_at","SH3BGRL","6451"
"841","201313_at","ENO2","2026"
"842","201314_at","STK25","10494"
"843","201315_x_at","IFITM2","10581"
"844","201316_at","PSMA2","5683"
"845","201317_s_at","PSMA2","5683"
"846","201318_s_at","MYL12A /// MYL12B","10627 /// 103910"
"847","201319_at","MYL12A","10627"
"848","201320_at","SMARCC2","6601"
"849","201321_s_at","SMARCC2","6601"
"850","201322_at","ATP5B","506"
"851","201323_at","EBNA1BP2 /// MIR6733","10969 /// 102465439"
"852","201324_at","EMP1","2012"
"853","201325_s_at","EMP1","2012"
"854","201326_at","CCT6A","908"
"855","201327_s_at","CCT6A","908"
"856","201328_at","ETS2","2114"
"857","201329_s_at","ETS2","2114"
"858","201330_at","RARS","5917"
"859","201331_s_at","STAT6","6778"
"860","201332_s_at","STAT6","6778"
"861","201333_s_at","ARHGEF12","23365"
"862","201334_s_at","ARHGEF12","23365"
"863","201335_s_at","ARHGEF12","23365"
"864","201336_at","VAMP3","9341"
"865","201337_s_at","VAMP3","9341"
"866","201338_x_at","GTF3A","2971"
"867","201339_s_at","SCP2","6342"
"868","201340_s_at","ENC1","8507"
"869","201341_at","ENC1","8507"
"870","201342_at","SNRPC","6631"
"871","201343_at","UBE2D2","7322"
"872","201344_at","UBE2D2","7322"
"873","201345_s_at","UBE2D2","7322"
"874","201346_at","ADIPOR2","79602"
"875","201347_x_at","GRHPR","9380"
"876","201348_at","GPX3","2878"
"877","201349_at","SLC9A3R1","9368"
"878","201350_at","FLOT2","2319"
"879","201351_s_at","YME1L1","10730"
"880","201352_at","YME1L1","10730"
"881","201353_s_at","BAZ2A","11176"
"882","201354_s_at","BAZ2A","11176"
"883","201355_s_at","BAZ2A","11176"
"884","201356_at","SF3A1","10291"
"885","201357_s_at","SF3A1","10291"
"886","201358_s_at","COPB1","1315"
"887","201359_at","COPB1","1315"
"888","201360_at","CST3","1471"
"889","201361_at","TMEM109","79073"
"890","201362_at","IVNS1ABP","10625"
"891","201363_s_at","IVNS1ABP","10625"
"892","201364_s_at","OAZ2","4947"
"893","201365_at","OAZ2","4947"
"894","201366_at","ANXA7","310"
"895","201367_s_at","ZFP36L2","678"
"896","201368_at","ZFP36L2","678"
"897","201369_s_at","ZFP36L2","678"
"898","201370_s_at","CUL3","8452"
"899","201371_s_at","CUL3","8452"
"900","201372_s_at","CUL3","8452"
"901","201373_at","PLEC","5339"
"902","201374_x_at","PPP2CB","5516"
"903","201375_s_at","PPP2CB","5516"
"904","201376_s_at","HNRNPF","3185"
"905","201377_at","UBAP2L","9898"
"906","201378_s_at","UBAP2L","9898"
"907","201379_s_at","TPD52L2","7165"
"908","201380_at","CRTAP","10491"
"909","201381_x_at","CACYBP","27101"
"910","201382_at","CACYBP","27101"
"911","201383_s_at","NBR1","4077"
"912","201384_s_at","NBR1","4077"
"913","201385_at","DHX15","1665"
"914","201386_s_at","DHX15","1665"
"915","201387_s_at","UCHL1","7345"
"916","201388_at","PSMD3","5709"
"917","201389_at","ITGA5","3678"
"918","201390_s_at","CSNK2B","1460"
"919","201391_at","TRAP1","10131"
"920","201392_s_at","IGF2R","3482"
"921","201393_s_at","IGF2R","3482"
"922","201394_s_at","RBM5","10181"
"923","201395_at","RBM5","10181"
"924","201396_s_at","SGTA","6449"
"925","201397_at","PHGDH","26227"
"926","201398_s_at","TRAM1","23471"
"927","201399_s_at","TRAM1","23471"
"928","201400_at","PSMB3","5691"
"929","201401_s_at","ADRBK1","156"
"930","201402_at","ADRBK1","156"
"931","201403_s_at","MGST3","4259"
"932","201404_x_at","PSMB2","5690"
"933","201405_s_at","COPS6","10980"
"934","201406_at","RPL36A /// RPL36A-HNRNPH2","6173 /// 100529097"
"935","201407_s_at","PPP1CB","5500"
"936","201408_at","PPP1CB","5500"
"937","201409_s_at","PPP1CB","5500"
"938","201410_at","PLEKHB2","55041"
"939","201411_s_at","PLEKHB2","55041"
"940","201412_at","LRP10","26020"
"941","201413_at","HSD17B4","3295"
"942","201414_s_at","NAP1L4","4676"
"943","201415_at","GSS","2937"
"944","201416_at","SOX4","6659"
"945","201417_at","SOX4","6659"
"946","201418_s_at","SOX4","6659"
"947","201419_at","BAP1","8314"
"948","201420_s_at","WDR77","79084"
"949","201421_s_at","WDR77","79084"
"950","201422_at","IFI30 /// PIK3R2","5296 /// 10437"
"951","201423_s_at","CUL4A","8451"
"952","201424_s_at","CUL4A","8451"
"953","201425_at","ALDH2","217"
"954","201426_s_at","VIM","7431"
"955","201427_s_at","SEPP1","6414"
"956","201428_at","CLDN4","1364"
"957","201429_s_at","RPL37A","6168"
"958","201430_s_at","DPYSL3","1809"
"959","201431_s_at","DPYSL3","1809"
"960","201432_at","CAT","847"
"961","201433_s_at","PTDSS1","9791"
"962","201434_at","TTC1","7265"
"963","201435_s_at","EIF4E","1977"
"964","201436_at","EIF4E","1977"
"965","201437_s_at","EIF4E","1977"
"966","201438_at","COL6A3","1293"
"967","201439_at","GBF1","8729"
"968","201440_at","DDX23","9416"
"969","201441_at","COX6B1","1340"
"970","201442_s_at","ATP6AP2","10159"
"971","201443_s_at","ATP6AP2","10159"
"972","201444_s_at","ATP6AP2","10159"
"973","201445_at","CNN3","1266"
"974","201446_s_at","TIA1","7072"
"975","201447_at","TIA1","7072"
"976","201448_at","TIA1","7072"
"977","201449_at","TIA1","7072"
"978","201450_s_at","TIA1","7072"
"979","201451_x_at","RHEB","6009"
"980","201452_at","RHEB","6009"
"981","201453_x_at","RHEB","6009"
"982","201454_s_at","NPEPPS","9520"
"983","201455_s_at","NPEPPS","9520"
"984","201456_s_at","BUB3","9184"
"985","201457_x_at","BUB3","9184"
"986","201458_s_at","BUB3","9184"
"987","201459_at","RUVBL2","10856"
"988","201460_at","MAPKAPK2","9261"
"989","201461_s_at","MAPKAPK2","9261"
"990","201462_at","SCRN1","9805"
"991","201463_s_at","TALDO1","6888"
"992","201464_x_at","JUN","3725"
"993","201465_s_at","JUN","3725"
"994","201466_s_at","JUN","3725"
"995","201467_s_at","NQO1","1728"
"996","201468_s_at","NQO1","1728"
"997","201469_s_at","SHC1","6464"
"998","201470_at","GSTO1","9446"
"999","201471_s_at","SQSTM1","8878"
"1000","201472_at","VBP1","7411"
"1001","201473_at","JUNB","3726"
"1002","201474_s_at","ITGA3","3675"
"1003","201475_x_at","MARS /// MIR6758","4141 /// 102465454"
"1004","201476_s_at","RRM1","6240"
"1005","201477_s_at","RRM1","6240"
"1006","201478_s_at","DKC1 /// MIR664B /// SNORA56","1736 /// 677835 /// 100847052"
"1007","201479_at","DKC1 /// MIR664B /// SNORA56","1736 /// 677835 /// 100847052"
"1008","201480_s_at","SUPT5H","6829"
"1009","201481_s_at","PYGB","5834"
"1010","201482_at","QSOX1","5768"
"1011","201483_s_at","SUPT4H1","6827"
"1012","201484_at","SUPT4H1","6827"
"1013","201485_s_at","RCN2","5955"
"1014","201486_at","RCN2","5955"
"1015","201487_at","CTSC","1075"
"1016","201488_x_at","KHDRBS1","10657"
"1017","201489_at","PPIF","10105"
"1018","201490_s_at","PPIF","10105"
"1019","201491_at","AHSA1","10598"
"1020","201492_s_at","RPL41","6171"
"1021","201493_s_at","PUM2","23369"
"1022","201494_at","PRCP","5547"
"1023","201495_x_at","MYH11","4629"
"1024","201496_x_at","MYH11","4629"
"1025","201497_x_at","MYH11","4629"
"1026","201498_at","USP7","7874"
"1027","201499_s_at","USP7","7874"
"1028","201500_s_at","PPP1R11","6992"
"1029","201501_s_at","GRSF1","2926"
"1030","201502_s_at","NFKBIA","4792"
"1031","201503_at","G3BP1","10146"
"1032","201504_s_at","TSN","7247"
"1033","201505_at","LAMB1","3912"
"1034","201506_at","TGFBI","7045"
"1035","201507_at","PFDN1","5201"
"1036","201508_at","IGFBP4","3487"
"1037","201509_at","IDH3B","3420"
"1038","201510_at","ELF3","1999"
"1039","201511_at","AAMP","14"
"1040","201512_s_at","TOMM70A","9868"
"1041","201513_at","TSN","7247"
"1042","201514_s_at","G3BP1","10146"
"1043","201515_s_at","TSN","7247"
"1044","201516_at","SRM","6723"
"1045","201517_at","NCBP2","22916"
"1046","201518_at","CBX1","10951"
"1047","201519_at","TOMM70A","9868"
"1048","201520_s_at","GRSF1","2926"
"1049","201521_s_at","NCBP2","22916"
"1050","201522_x_at","SNRPN /// SNURF","6638 /// 8926"
"1051","201523_x_at","UBE2N","7334"
"1052","201524_x_at","UBE2N","7334"
"1053","201525_at","APOD","347"
"1054","201526_at","ARF5","381"
"1055","201527_at","ATP6V1F /// LOC101927180","9296 /// 101927180"
"1056","201528_at","RPA1","6117"
"1057","201529_s_at","RPA1","6117"
"1058","201530_x_at","EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10","1973 /// 26781 /// 652965 /// 652966 /// 100533955 /// 101928634"
"1059","201531_at","ZFP36","7538"
"1060","201532_at","PSMA3","5684"
"1061","201533_at","CTNNB1","1499"
"1062","201534_s_at","UBL3","5412"
"1063","201535_at","UBL3","5412"
"1064","201536_at","DUSP3","1845"
"1065","201537_s_at","DUSP3","1845"
"1066","201538_s_at","DUSP3","1845"
"1067","201539_s_at","FHL1","2273"
"1068","201540_at","FHL1","2273"
"1069","201541_s_at","ZNHIT1","10467"
"1070","201542_at","SAR1A","56681"
"1071","201543_s_at","SAR1A","56681"
"1072","201544_x_at","BCL2L2 /// BCL2L2-PABPN1 /// PABPN1","599 /// 8106 /// 100529063"
"1073","201545_s_at","BCL2L2-PABPN1 /// PABPN1","8106 /// 100529063"
"1074","201546_at","TRIP12","9320"
"1075","201547_at","KDM5B","10765"
"1076","201548_s_at","KDM5B","10765"
"1077","201549_x_at","KDM5B","10765"
"1078","201550_x_at","ACTB /// ACTG1","60 /// 71"
"1079","201551_s_at","LAMP1","3916"
"1080","201552_at","LAMP1","3916"
"1081","201553_s_at","LAMP1","3916"
"1082","201554_x_at","GYG1","2992"
"1083","201555_at","MCM3","4172"
"1084","201556_s_at","VAMP2","6844"
"1085","201557_at","VAMP2","6844"
"1086","201558_at","RAE1","8480"
"1087","201559_s_at","CLIC4","25932"
"1088","201560_at","CLIC4","25932"
"1089","201561_s_at","CLSTN1","22883"
"1090","201562_s_at","SORD","6652"
"1091","201563_at","SORD","6652"
"1092","201564_s_at","FSCN1","6624"
"1093","201565_s_at","ID2","3398"
"1094","201566_x_at","ID2","3398"
"1095","201567_s_at","GOLGA4","2803"
"1096","201568_at","UQCRQ","27089"
"1097","201569_s_at","SAMM50","25813"
"1098","201570_at","SAMM50","25813"
"1099","201571_s_at","DCTD","1635"
"1100","201572_x_at","DCTD","1635"
"1101","201573_s_at","ETF1","2107"
"1102","201574_at","ETF1","2107"
"1103","201575_at","SNW1","22938"
"1104","201576_s_at","GLB1 /// TMPPE","2720 /// 643853"
"1105","201577_at","NME1","4830"
"1106","201578_at","PODXL","5420"
"1107","201579_at","FAT1","2195"
"1108","201580_s_at","TMX4","56255"
"1109","201581_at","TMX4","56255"
"1110","201582_at","SEC23B","10483"
"1111","201583_s_at","SEC23B","10483"
"1112","201584_s_at","DDX39A","10212"
"1113","201585_s_at","SFPQ","6421"
"1114","201586_s_at","SFPQ","6421"
"1115","201587_s_at","IRAK1","3654"
"1116","201588_at","TXNL1","9352"
"1117","201589_at","SMC1A","8243"
"1118","201590_x_at","ANXA2","302"
"1119","201591_s_at","NISCH","11188"
"1120","201592_at","EIF3H","8667"
"1121","201593_s_at","ZC3H15","55854"
"1122","201594_s_at","PPP4R1","9989"
"1123","201595_s_at","ZC3H15","55854"
"1124","201596_x_at","KRT18","3875"
"1125","201597_at","COX7A2","1347"
"1126","201598_s_at","INPPL1","3636"
"1127","201599_at","OAT","4942"
"1128","201600_at","PHB2","11331"
"1129","201601_x_at","IFITM1 /// IFITM2","8519 /// 10581"
"1130","201602_s_at","PPP1R12A","4659"
"1131","201603_at","PPP1R12A","4659"
"1132","201604_s_at","PPP1R12A","4659"
"1133","201605_x_at","CNN2","1265"
"1134","201606_s_at","PWP1","11137"
"1135","201607_at","PWP1","11137"
"1136","201608_s_at","PWP1","11137"
"1137","201609_x_at","ICMT","23463"
"1138","201610_at","ICMT","23463"
"1139","201611_s_at","ICMT","23463"
"1140","201612_at","ALDH9A1","223"
"1141","201613_s_at","AP1G2","8906"
"1142","201614_s_at","RUVBL1","8607"
"1143","201615_x_at","CALD1","800"
"1144","201616_s_at","CALD1","800"
"1145","201617_x_at","CALD1","800"
"1146","201618_x_at","GPAA1","8733"
"1147","201619_at","PRDX3","10935"
"1148","201620_at","MBTPS1","8720"
"1149","201621_at","NBL1","4681"
"1150","201622_at","SND1","27044"
"1151","201623_s_at","DARS","1615"
"1152","201624_at","DARS","1615"
"1153","201625_s_at","INSIG1","3638"
"1154","201626_at","INSIG1","3638"
"1155","201627_s_at","INSIG1","3638"
"1156","201628_s_at","RRAGA","10670"
"1157","201629_s_at","ACP1","52"
"1158","201630_s_at","ACP1","52"
